id,gameid,riotversion,tournament,leaguefullname,league,matchid,dateutc,game,patch,side,teamfullname,team,team_oppsfullname,team_opps,position,player,champion,mastery,rune,primarytree,secondarytree,bluepickposition1,bluepickposition2,bluepickposition3,bluepickposition4,bluepickposition5,redpickposition1,redpickposition2,redpickposition3,redpickposition4,redpickposition5,result,ban1,ban2,ban3,ban4,ban5,spell1,spell2,participantid,split,playoffs,worldsqualifier,playin,promotion,year,pickfirst,damagedealttoturrets,doublekills,goldearned,goldspent,neutralminionskilledenemyjungle,neutralminionskilledteamjungle,pentakills,quadrakills,timeccingothers,triplekills,visionscore,visionwardsboughtingame,gamelength,vspm,gold8,gold14,gold20,goldend,golddiff8,golddiff14,golddiff20,golddiffend,minionskilled8,minionskilled14,minionskilled20,minionskilledend,jungleminionskilled8,jungleminionskilled14,jungleminionskilled20,jungleminionskilledend,jgdiff8,jgdiff14,jgdiff20,jgdiffend,cs8,cs14,cs20,csend,csdiff8,csdiff14,csdiff20,csdiffend,level8,level14,level20,levelend,xp8,xp14,xp20,xpend,damaged_total8,damaged_total14,damaged_total20,damaged_totalend,damaged_true8,damaged_true14,damaged_true20,damaged_trueend,damaged_physical8,damaged_physical14,damaged_physical20,damaged_physicalend,damaged_magic8,damaged_magic14,damaged_magic20,damaged_magicend,damagetaken_total8,damagetaken_total14,damagetaken_total20,damagetaken_totalend,damagetaken_true8,damagetaken_true14,damagetaken_true20,damagetaken_trueend,damagetaken_physical8,damagetaken_physical14,damagetaken_physical20,damagetaken_physicalend,damagetaken_magic8,damagetaken_magic14,damagetaken_magic20,damagetaken_magicend,gd814,csd814,gd1420,csd1420,gd20end,csd20end,cs14endshare,gd20endpermin,csd20endpermin,gdm,csdm,goldlead8,goldlead14,goldlead20,duogd8,duogd14,duogd20,duogdend,duogdm,duogd20endpermin,duogoldlead8,duogoldlead14,duogoldlead20,dpm,dpg,damageshare,damagetakenshare,dragonfirst,dragonpercent,dragon,opps_dragon,dragon8,opps_dragon8,dragon14,opps_dragon14,dragon20,opps_dragon20,dragonfire,opps_dragonfire,dragonfire8,opps_dragonfire8,dragonfire14,opps_dragonfire14,dragonfire20,opps_dragonfire20,dragonwater,opps_dragonwater,dragonwater8,opps_dragonwater8,dragonwater14,opps_dragonwater14,dragonwater20,opps_dragonwater20,dragonearth,opps_dragonearth,dragonearth8,opps_dragonearth8,dragonearth14,opps_dragonearth14,dragonearth20,opps_dragonearth20,dragonair,opps_dragonair,dragonair8,opps_dragonair8,dragonair14,opps_dragonair14,dragonair20,opps_dragonair20,dragonhextech,opps_dragonhextech,dragonhextech8,opps_dragonhextech8,dragonhextech14,opps_dragonhextech14,dragonhextech20,opps_dragonhextech20,dragonchemtech,opps_dragonchemtech,dragonchemtech8,opps_dragonchemtech8,dragonchemtech14,opps_dragonchemtech14,dragonchemtech20,opps_dragonchemtech20,dragonelder,opps_dragonelder,dragonnotelder,opps_dragonnotelder,horde,opps_horde,horde0,opps_horde0,horde1,opps_horde1,horde2,opps_horde2,horde3,opps_horde3,horde4,opps_horde4,horde5,opps_horde5,horde6,opps_horde6,hordepercent,herald,opps_herald,heraldfirst,heraldsecond,herald14,opps_herald14,heraldpercent,baron,opps_baron,baronfirst,baronpercent,turretplate,turretplatelost,turretplatetop,turretplatetoplost,turretplatemid,turretplatemidlost,turretplatebot,turretplatebotlost,turretplate8,turretplatelost8,turretplatetop8,turretplatetop8lost,turretplatemid8,turretplatemid8lost,turretplatebot8,turretplatebot8lost,towerkillparticipated,towerkill,towerlost,towerkill8,towerlost8,towerkill14,towerlost14,towerkill20,towerlost20,firsttower,firsttowerkilltime,firsttoptower,firsttoptowerkilltime,firstmidtower,firstmidtowerkilltime,firstbottower,firstbottowerkilltime,inhibitorkill,inhibitorlost,kill,kill8,kill14,kill20,death,death8,death14,death20,assist,assist8,assist14,assist20,ck,ck8,ck14,ck20,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,solokill,solokill8,solokill14,solokill20,solokillvictim,solokillvictim8,solokillvictim14,solokillvictim20,duokill,duokill8,duokill14,duokill20,duokillassist,duokillassist8,duokillassist14,duokillassist20,duokillvictim,duokillvictim8,duokillvictim14,duokillvictim20,duokillparticipated,duokillparticipated8,duokillparticipated14,duokillparticipated20,killparticipated,killparticipated8,killparticipated14,killparticipated20,kpm,ckpm,kppercent,wardplaced,visionwardplaced,wardplaced8,visionwardplaced8,wardplaced14,visionwardplaced14,wardplaced20,visionwardplaced20,wardcleared,visionwardcleared,wardcleared8,visionwardcleared8,wardcleared14,visionwardcleared14,wardcleared20,visionwardcleared20,wpm,vwpm,wcpm,vwcpm,skilllevel1,skilllevel2,skilllevel3,skilllevel4,skilllevel5,skilllevel6,skilllevel7,skilllevel8,skilllevel9,skilllevel10,skilllevel11,skilllevel12,skilllevel13,skilllevel14,skilllevel15,skilllevel16,skilllevel17,skilllevel18,evolve1,evolve2,evolve3,buffsstolen,championtransform,initialcrabcount,objectivesstolen,objectivesstolenassists,scuttlecrabkills,totalallyjungleminionskilled,totalenemyjungleminionskilled,totaltimespentdead
11,LOLTMNT02_22165,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 1_1,2024-01-17 8:20,1,14.1,Blue,DRX,DRX,Nongshim RedForce,NS,team,,,,,,,Bot,Mid,Support,Jungle,Top,Support,Mid,Bot,Jungle,Top,0,K'Sante,Kalista,LeBlanc,Skarner,Sejuani,,,100,Spring,0,0,0,0,2024,,13057,0,72714,71150,,,0,0,141,0,357,53,2507,8.544076586,12768,23665,35781,72714,1067,2605,4802,-6250,227,434,637,1136,57,87,122,195,17,15,10,-65,284,521,759,1331,42,64,72,-53,,,,,14867,27758,43117,89419,6541,18061,30428,107963,31,174,544,3417,1590,7011,13181,49548,4918,10872,16701,54995,12163,25302,40838,145604,0,48,374,3864,9196,18050,26703,88524,2967,7201,13757,53209,1538,22,2197,8,-11052,-125,,-8.456006121,-0.095638868,-149.5811727,-1.268448345,1,1,1,25,722,1749,430,10.29118468,-1.009181331,1,1,1,43.06461907,1.484762219,,,0,0.428571429,3,4,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,3,2,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,0,0,6,1,2,0,1,0,3,1,1,0,1,0,0,0,0,0,3,3,9,0,0,0,0,2,0,1,14.9086,1,16.79861667,,,1,14.9086,0,2,14,0,2,5,14,0,1,2,28,0,2,4,28,0,3,7,1,,,,1,0,0,1,2,0,0,0,2,0,0,1,2,0,0,1,0,0,0,0,4,0,0,2,42,0,4,9,0.335061827,0.670123654,,139,47,15,5,33,9,53,19,71,40,2,1,12,8,22,12,3.326685281,1.124850419,1.699242122,0.957319505,,,,,,,,,,,,,,,,,,,,,,2,0,1,0,0,6,118,21,439
12,LOLTMNT02_22165,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 1_1,2024-01-17 8:20,1,14.1,Red,Nongshim RedForce,NS,DRX,DRX,team,,,,,,,Bot,Mid,Support,Jungle,Top,Support,Mid,Bot,Jungle,Top,1,Ashe,Varus,Vi,Nocturne,Lee Sin,,,200,Spring,0,0,0,0,2024,,22147,1,78964,71491,,,0,0,103,0,370,69,2507,8.855205425,11701,21060,30979,78964,-1067,-2605,-4802,6250,202,385,575,1124,40,72,112,260,-17,-15,-10,65,242,457,687,1384,-42,-64,-72,53,,,,,14812,27281,41284,103291,6510,15318,26709,119941,0,48,374,3866,3713,8670,13178,63793,2794,6598,13155,52279,12805,28914,46136,143924,31,173,543,3417,6847,16079,26476,79624,5923,12658,19113,60878,-1538,-22,-2197,-8,11052,125,,8.456006121,0.095638868,149.5811727,1.268448345,0,0,0,-25,-722,-1749,-430,-10.29118468,1.009181331,0,0,0,47.84244116,1.518932678,,,1,0.571428571,4,3,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,3,0,1,1,1,6,0,2,0,1,1,3,0,1,0,1,0,0,0,0,15,9,3,0,0,0,0,0,2,0,,0,,0,21.72066667,0,,2,0,14,0,1,2,14,0,2,5,32,0,1,3,28,0,3,7,0,,,,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,46,0,2,5,0.335061827,0.670123654,,208,67,20,1,47,10,74,19,68,35,1,0,7,3,23,14,4.978061428,1.603510172,1.627443159,0.837654567,,,,,,,,,,,,,,,,,,,,,,2,0,1,0,0,5,167,28,599
13,LOLTMNT02_21206,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 1_1,2024-01-17 9:25,2,14.1,Blue,DRX,DRX,Nongshim RedForce,NS,top,Rascal,Jax,,Lethal Tempo,Precision,Inspiration,Bot,Support,Mid,Top,Jungle,Support,Jungle,Bot,Top,Mid,0,K'Sante,Azir,LeBlanc,Twisted Fate,Ahri,Flash,Teleport,1,Spring,0,0,0,0,2024,0,4437,1,10431,9483,,,0,0,16,0,25,4,1710,0.877192982,2148,4847,7365,10431,-457,-259,-161,-1672,43,99,163,210,0,4,4,4,-2,2,2,2,43,103,167,214,-24,-36,-33,-46,7,10,13,14,3391,6714,9992,12801,1245,2987,3990,7454,0,0,0,0,570,1332,1885,2951,674,1655,2104,4503,3568,7390,9506,23167,0,48,240,413,1164,2630,3630,9453,2403,4711,5635,13299,198,-12,98,3,-1511,-13,0.25284738,-2.962745098,-0.025490196,-58.66666667,-1.614035088,0,0,0,,,,,,,0,0,0,4.359064327,0.714600709,0.171723455,0.242929796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,0,2,2,3,0,0,0,0,0,0,0,5,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0.070175439,0.175438596,1,12,2,3,0,4,0,8,1,3,2,0,0,0,0,2,1,0.421052632,0.070175439,0.105263158,0.070175439,E,W,Q,W,W,R,W,E,W,E,R,E,E,Q,,,,,,,,0,0,0,0,0,0,0,0,88
14,LOLTMNT02_21206,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 1_1,2024-01-17 9:25,2,14.1,Blue,DRX,DRX,Nongshim RedForce,NS,jungle,Sponge,Xin Zhao,,Lethal Tempo,Precision,Inspiration,Bot,Support,Mid,Top,Jungle,Support,Jungle,Bot,Top,Mid,0,K'Sante,Azir,LeBlanc,Twisted Fate,Ahri,Flash,Smite,2,Spring,0,0,0,0,2024,0,0,0,7819,7175,,,0,0,11,0,42,9,1710,1.473684211,2371,4071,5932,7819,-72,-367,-460,-2521,0,4,12,20,52,76,116,130,1,-11,-11,-32,52,80,128,150,1,-12,-6,-28,6,8,11,12,2516,4341,7342,9120,174,2853,3535,6018,0,128,128,168,139,2568,3145,5373,34,156,261,477,6600,12164,18367,31469,0,128,195,686,5458,9902,12967,18379,1142,2134,5204,12403,-295,-13,-93,6,-2061,-22,0.159453303,-4.041176471,-0.043137255,-88.45614035,-0.98245614,0,0,0,,,,,,,0,0,0,3.519298246,0.76966364,0.138641233,0.329984795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,1,1,2,0,2,2,6,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0.210526316,1,10,7,4,1,6,3,7,4,12,10,0,0,4,4,7,6,0.350877193,0.245614035,0.421052632,0.350877193,E,W,Q,W,W,R,W,E,W,E,R,E,,,,,,,,,,1,0,1,0,0,3,105,4,172
15,LOLTMNT02_21206,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 1_1,2024-01-17 9:25,2,14.1,Blue,DRX,DRX,Nongshim RedForce,NS,mid,SeTab,Akali,,Fleet Footwork,Precision,Resolve,Bot,Support,Mid,Top,Jungle,Support,Jungle,Bot,Top,Mid,0,K'Sante,Azir,LeBlanc,Twisted Fate,Ahri,Teleport,Flash,3,Spring,0,0,0,0,2024,1,0,0,9084,8835,,,0,0,2,0,20,7,1710,0.701754386,2542,4611,6474,9084,-2,-352,-734,-3690,65,124,177,228,0,0,0,0,0,0,-4,-22,65,124,177,228,4,-11,-21,-51,7,10,12,15,3931,7079,9947,13207,1612,3669,5885,10106,0,0,0,0,207,372,469,524,1404,3296,5416,9581,3924,7834,11067,21946,40,40,306,580,1973,3883,4825,9625,1910,3911,5935,11740,-350,-15,-382,-10,-2956,-30,0.23690205,-5.796078431,-0.058823529,-129.4736842,-1.789473684,0,0,0,,,,,,,0,0,0,5.90994152,1.112505504,0.232819591,0.230126357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.035087719,0.5,9,7,3,1,5,3,7,5,0,0,0,0,0,0,0,0,0.315789474,0.245614035,0,0,Q,W,Q,E,Q,R,Q,E,Q,E,R,E,E,W,W,,,,,,,0,0,0,0,0,0,0,0,0
16,LOLTMNT02_21206,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 1_1,2024-01-17 9:25,2,14.1,Blue,DRX,DRX,Nongshim RedForce,NS,bot,Teddy,Lucian,,First Strike,Inspiration,Sorcery,Bot,Support,Mid,Top,Jungle,Support,Jungle,Bot,Top,Mid,0,K'Sante,Azir,LeBlanc,Twisted Fate,Ahri,Flash,Cleanse,4,Spring,0,0,0,0,2024,1,0,0,10524,10250,,,0,0,0,0,32,3,1710,1.122807018,2778,4800,7054,10524,200,309,42,-1819,74,128,189,269,0,0,0,0,0,0,0,-8,74,128,189,269,8,5,-2,9,6,8,10,13,2453,4941,7172,10191,549,3294,5860,12960,15,140,189,335,395,2426,3712,7565,138,726,1958,5058,708,3073,4695,12233,0,40,40,314,641,2151,3349,7172,66,882,1305,4747,109,-3,-267,-7,-1861,11,0.32118451,-3.649019608,0.021568627,-63.8245614,0.315789474,1,1,1,276,697,384,-3034,-106.4561404,-6.701960784,1,1,1,7.578947368,1.231470924,0.298569355,0.128275573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070175439,0,13,3,3,0,6,1,10,2,13,5,5,2,6,2,8,3,0.456140351,0.105263158,0.456140351,0.175438596,W,E,Q,Q,Q,R,Q,E,Q,E,R,E,E,,,,,,,,,0,0,0,0,0,0,0,0,37
17,LOLTMNT02_21206,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 1_1,2024-01-17 9:25,2,14.1,Blue,DRX,DRX,Nongshim RedForce,NS,support,Pleata,Nami,,Summon Aery,Sorcery,Inspiration,Bot,Support,Mid,Top,Jungle,Support,Jungle,Bot,Top,Mid,0,K'Sante,Azir,LeBlanc,Twisted Fate,Ahri,Heal,Flash,5,Spring,0,0,0,0,2024,0,0,0,6450,6050,,,0,0,37,0,63,10,1710,2.210526316,1835,3559,4663,6450,76,388,342,-1215,13,20,24,33,0,0,0,0,0,0,0,0,13,20,24,33,0,1,1,5,5,7,9,11,2368,3402,5617,8205,487,2022,2761,6869,0,0,0,0,81,199,199,333,406,1822,2561,6535,627,1982,2417,6550,0,0,0,106,540,1691,2059,3857,87,290,358,2586,312,1,-46,0,-1557,4,0.029612756,-3.052941176,0.007843137,-42.63157895,0.175438596,1,1,1,276,697,384,-3034,-106.4561404,-6.701960784,1,1,1,4.016959064,1.06496124,0.158246366,0.068683479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,1,38,10,0,0,9,2,18,4,9,5,1,0,4,2,5,3,1.333333333,0.350877193,0.315789474,0.175438596,W,E,Q,E,E,R,E,W,E,W,R,,,,,,,,,,,0,0,0,0,0,0,0,0,0
18,LOLTMNT02_21206,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 1_1,2024-01-17 9:25,2,14.1,Red,Nongshim RedForce,NS,DRX,DRX,top,DnDn,Udyr,,Grasp of the Undying,Resolve,Inspiration,Bot,Support,Mid,Top,Jungle,Support,Jungle,Bot,Top,Mid,1,Ashe,Kalista,Orianna,Nocturne,Lee Sin,Teleport,Ghost,6,Spring,0,0,0,0,2024,1,4716,0,12103,11000,,,0,0,40,0,33,12,1710,1.157894737,2605,5106,7526,12103,457,259,161,1672,65,137,198,258,2,2,2,2,2,-2,-2,-2,67,139,200,260,24,36,33,46,7,11,13,17,3927,7771,11089,16494,3323,7020,11541,20096,0,0,393,714,920,1608,2370,3962,2403,5411,8778,15418,1972,5338,9227,19659,0,80,80,106,1297,3645,5369,11403,674,1613,3778,8148,-198,12,-98,-3,1511,13,0.243460765,2.962745098,0.025490196,58.66666667,1.614035088,1,1,1,,,,,,,0,0,0,11.75204678,1.660414773,0.276286846,0.290951338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,2,0,0,0,1,0,1,1,7,0,1,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,0.070175439,0.105263158,0.75,21,12,3,1,7,3,13,7,3,2,0,0,1,1,2,2,0.736842105,0.421052632,0.105263158,0.070175439,R,W,R,E,R,Q,R,W,R,W,R,W,W,W,E,E,E,,,,,0,0,0,0,0,0,0,0,26
19,LOLTMNT02_21206,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 1_1,2024-01-17 9:25,2,14.1,Red,Nongshim RedForce,NS,DRX,DRX,jungle,Sylvie,Vi,,Conqueror,Precision,Inspiration,Bot,Support,Mid,Top,Jungle,Support,Jungle,Bot,Top,Mid,1,Ashe,Kalista,Orianna,Nocturne,Lee Sin,Smite,Flash,7,Spring,0,0,0,0,2024,1,1846,0,10340,9200,,,0,0,23,0,54,13,1710,1.894736842,2443,4438,6392,10340,72,367,460,2521,0,5,7,16,51,87,127,162,-1,11,11,32,51,92,134,178,-1,12,6,28,6,8,11,14,2535,4748,7433,12492,295,2647,3431,8315,40,256,322,596,246,2356,3075,7625,8,34,34,93,3989,9801,14296,22324,0,63,63,127,2839,6555,9592,14905,1150,3182,4640,7291,295,13,93,-6,2061,22,0.173038229,4.041176471,0.043137255,88.45614035,0.98245614,1,1,1,,,,,,,0,0,0,4.862573099,0.804158607,0.114317532,0.330393085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,3,0,1,1,1,0,1,1,5,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0.105263158,0.140350877,0.666666667,13,11,3,1,5,3,6,4,12,7,0,0,5,3,7,4,0.456140351,0.385964912,0.421052632,0.245614035,W,E,Q,Q,Q,R,Q,W,Q,W,R,W,W,E,,,,,,,,2,0,1,0,0,6,86,25,16
20,LOLTMNT02_21206,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 1_1,2024-01-17 9:25,2,14.1,Red,Nongshim RedForce,NS,DRX,DRX,mid,Callme,Taliyah,,Phase Rush,Sorcery,Inspiration,Bot,Support,Mid,Top,Jungle,Support,Jungle,Bot,Top,Mid,1,Ashe,Kalista,Orianna,Nocturne,Lee Sin,Flash,Teleport,8,Spring,0,0,0,0,2024,0,5843,0,12774,11325,,,0,0,35,0,30,9,1710,1.052631579,2544,4963,7208,12774,2,352,734,3690,61,135,194,257,0,0,4,22,0,0,4,22,61,135,198,279,-4,11,21,51,7,11,13,17,3802,7301,10699,16626,2962,5666,8034,24508,0,0,67,229,1074,1329,1609,2032,1888,4336,6358,22246,1851,3692,4145,11791,0,0,0,61,472,1245,1546,4654,1378,2447,2599,7075,350,15,382,10,2956,30,0.289738431,5.796078431,0.058823529,129.4736842,1.789473684,1,1,1,,,,,,,0,0,0,14.33216374,1.918584625,0.336944567,0.174505683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0.105263158,0.105263158,0.916666667,11,8,2,0,6,3,8,5,5,4,0,0,3,2,3,2,0.385964912,0.280701754,0.175438596,0.140350877,Q,E,Q,W,Q,R,Q,E,Q,E,R,E,E,W,W,R,W,,,,,0,0,0,0,0,0,4,15,0
21,LOLTMNT02_21206,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 1_1,2024-01-17 9:25,2,14.1,Red,Nongshim RedForce,NS,DRX,DRX,bot,Jiwoo,Aphelios,,Fleet Footwork,Precision,Resolve,Bot,Support,Mid,Top,Jungle,Support,Jungle,Bot,Top,Mid,1,Ashe,Kalista,Orianna,Nocturne,Lee Sin,Flash,Barrier,9,Spring,0,0,0,0,2024,0,12336,1,12343,10350,,,0,0,8,0,51,5,1710,1.789473684,2578,4491,7012,12343,-200,-309,-42,1819,66,123,191,252,0,0,0,8,0,0,0,8,66,123,191,260,-8,-5,2,-9,5,8,11,14,2185,4843,7376,12789,880,3583,4754,17427,0,0,0,560,834,3306,4251,14272,46,276,502,2594,748,3028,4884,9195,9,88,132,166,399,1869,2852,5264,339,1070,1900,3764,-109,3,267,7,1861,-11,0.275653924,3.649019608,-0.021568627,63.8245614,-0.315789474,0,0,0,-276,-697,-384,3034,106.4561404,6.701960784,0,0,0,10.19122807,1.411893381,0.239592499,0.136085129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0.140350877,0.140350877,0.666666667,13,5,2,0,6,1,8,3,15,6,1,0,4,2,10,4,0.456140351,0.175438596,0.526315789,0.210526316,Q,Q,Q,E,Q,E,Q,E,Q,E,E,E,W,W,,,,,,,,1,0,0,0,0,0,0,8,0
22,LOLTMNT02_21206,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 1_1,2024-01-17 9:25,2,14.1,Red,Nongshim RedForce,NS,DRX,DRX,support,Peter,Milio,,Summon Aery,Sorcery,Inspiration,Bot,Support,Mid,Top,Jungle,Support,Jungle,Bot,Top,Mid,1,Ashe,Kalista,Orianna,Nocturne,Lee Sin,Flash,Heal,10,Spring,0,0,0,0,2024,1,663,0,7665,6800,,,0,0,4,0,84,12,1710,2.947368421,1759,3171,4321,7665,-76,-388,-342,1215,13,19,23,28,0,0,0,0,0,0,0,0,13,19,23,28,0,-1,-1,-5,5,7,9,13,2114,3578,5200,9999,193,875,1090,2390,0,0,0,0,72,147,147,147,121,727,942,2242,773,2098,2267,4599,5,37,41,41,562,1220,1220,1743,204,839,1005,2815,-312,-1,46,0,1557,-4,0.018108652,3.052941176,-0.007843137,42.63157895,-0.175438596,0,0,0,-276,-697,-384,3034,106.4561404,6.701960784,0,0,0,1.397660819,0.311806915,0.032858557,0.068064764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0.833333333,68,12,7,1,23,5,41,9,10,4,1,0,3,1,5,2,2.385964912,0.421052632,0.350877193,0.140350877,E,W,Q,E,E,R,W,W,W,E,R,W,E,,,,,,,,,0,0,0,0,0,0,0,0,0
